,camera_loss,camera_AvQ,camera_MaxQ
1,21497.1484375,2.276644229888916,5.153542995452881
2,19812.982421875,8.04805850982666,11.577199935913086
1,22016.462890625,2.121959686279297,4.67146110534668
2,21711.654296875,7.256030082702637,10.508872032165527
3,21159.66015625,13.295303344726562,17.69986915588379
4,8707.2548828125,34.47187042236328,72.9902114868164
5,7502.208984375,57.08030700683594,82.37714385986328
6,10038.5380859375,63.85055923461914,93.74774932861328
7,7831.1015625,81.21170043945312,142.61587524414062
8,7146.8984375,98.96051788330078,156.69235229492188
9,7171.74609375,106.0002212524414,166.80543518066406
10,5391.201171875,137.41403198242188,272.0704345703125
11,5556.626953125,171.36209106445312,282.3106689453125
12,5952.03759765625,177.10214233398438,293.28729248046875
13,5144.98681640625,187.36367797851562,331.466796875
14,4877.81005859375,199.57754516601562,340.68035888671875
15,5313.97607421875,205.77784729003906,350.0299072265625
16,5179.74365234375,215.64503479003906,375.4565734863281
17,5227.8095703125,224.4810333251953,382.98516845703125
18,4359.513671875,232.60916137695312,394.57086181640625
19,5785.81298828125,235.2309112548828,404.57830810546875
20,4510.1181640625,241.67538452148438,411.592041015625
21,4565.1357421875,246.35806274414062,423.362548828125
22,5890.05224609375,253.68980407714844,435.3330993652344
23,5343.92041015625,259.921142578125,444.5245361328125
24,4534.8564453125,264.83477783203125,454.4707946777344
25,5487.7333984375,270.8967590332031,462.087890625
26,4471.00634765625,278.202392578125,471.889892578125
27,5329.017578125,282.1083068847656,483.7138977050781
28,6628.36083984375,289.4006042480469,491.68157958984375
29,5410.15869140625,295.1620178222656,500.62890625
30,4704.89013671875,308.7658996582031,589.5079345703125
31,4137.78564453125,347.9227600097656,676.6585693359375
32,4727.9462890625,372.1911315917969,693.1834716796875
33,4260.9658203125,380.00177001953125,702.215576171875
34,4677.09375,380.8799743652344,709.377197265625
35,5001.24951171875,385.06072998046875,721.4964599609375
36,4234.81201171875,393.1492614746094,733.3233032226562
37,3622.872802734375,399.82635498046875,743.37353515625
38,3712.688232421875,403.8907165527344,752.9786376953125
39,4194.27685546875,406.4653625488281,768.6533203125
40,3726.91796875,414.1772155761719,777.0706176757812
41,4250.44921875,420.3992614746094,793.1600952148438
42,4664.80908203125,423.01141357421875,795.0999145507812
43,3853.12939453125,430.8170166015625,807.2606201171875
44,4476.2314453125,435.99139404296875,820.5245361328125
45,4455.43994140625,442.69097900390625,832.9602661132812
46,4540.34765625,446.31280517578125,844.5464477539062
47,4543.38427734375,450.5408630371094,857.27197265625
48,3837.8349609375,462.7496032714844,861.6926879882812
49,4912.4052734375,461.9091491699219,879.639892578125
50,3563.18212890625,465.947021484375,890.8189697265625
51,4755.0986328125,469.9329528808594,894.6370849609375
52,3512.442138671875,479.083740234375,900.4564819335938
53,4523.77978515625,478.1499328613281,921.3246459960938
54,4350.8115234375,487.4435729980469,924.2622680664062
55,4406.22802734375,495.00457763671875,942.7615966796875
56,4036.647216796875,500.03424072265625,951.7034912109375
57,4203.37744140625,500.3782958984375,958.1036376953125
58,4433.931640625,510.83026123046875,975.1436767578125
59,5351.67626953125,517.59765625,983.179443359375
60,5110.0263671875,523.3434448242188,997.0176391601562
61,5441.27294921875,526.8692016601562,1002.298095703125
62,5219.26953125,529.3007202148438,1007.8576049804688
63,5073.56396484375,553.6527099609375,1108.833984375
64,5040.93505859375,587.0553588867188,1180.98193359375
65,5484.62890625,604.4317626953125,1210.7431640625
66,5483.1982421875,613.7514038085938,1196.9195556640625
67,5624.787109375,617.6929931640625,1225.5179443359375
68,6494.5927734375,623.3840942382812,1218.1209716796875
69,6085.30029296875,627.551513671875,1243.189453125
70,6809.66796875,632.9479370117188,1247.1260986328125
71,5498.57470703125,638.6810302734375,1257.0926513671875
72,6830.6630859375,642.6829223632812,1267.798828125
73,4901.13330078125,647.2232055664062,1258.517333984375
74,5874.0078125,655.351318359375,1233.149658203125
75,6337.3017578125,655.51025390625,1292.3154296875
76,6077.5888671875,659.399169921875,1284.6988525390625
77,5702.42138671875,669.13232421875,1262.025390625
78,5536.2216796875,669.9969482421875,1295.45751953125
79,6441.98486328125,678.0081176757812,1325.706298828125
80,6407.8603515625,682.3182983398438,1344.3135986328125
81,6939.89306640625,685.7240600585938,1345.8433837890625
82,6721.5517578125,695.4605102539062,1335.7113037109375
83,6886.87841796875,710.2167358398438,1462.4173583984375
84,8390.4072265625,734.64013671875,1398.2630615234375
85,6830.95703125,746.0037841796875,1451.662841796875
86,6956.86962890625,735.4376831054688,1397.072021484375
87,7931.75146484375,745.30517578125,1489.6251220703125
88,8739.15625,755.0216674804688,1476.3616943359375
89,7783.90234375,751.9160766601562,1418.308349609375
90,7358.6826171875,765.3411254882812,1485.82275390625
91,8805.728515625,770.5267333984375,1526.343994140625
92,8945.55078125,772.218994140625,1435.5792236328125
93,7691.8203125,783.0487670898438,1679.35791015625
94,8575.51171875,810.816650390625,1773.606201171875
95,10288.162109375,833.9019775390625,1712.513671875
96,9112.1552734375,837.9547119140625,1848.1439208984375
97,11004.91796875,858.3189697265625,1826.984130859375
98,8358.19921875,863.3226318359375,1771.5367431640625
99,9890.078125,865.5195922851562,1880.33984375
100,9724.58984375,872.1533203125,1844.9517822265625
101,9983.6923828125,879.3973999023438,1898.339599609375
102,8820.8271484375,888.7784423828125,1785.85888671875
103,7838.2724609375,886.9782104492188,1919.244384765625
104,8874.9794921875,891.1902465820312,1920.4051513671875
105,9500.052734375,893.30712890625,1818.48876953125
106,9277.400390625,898.5488891601562,1833.6761474609375
107,9495.27734375,916.685302734375,1979.4769287109375
108,10886.537109375,941.1582641601562,1991.7491455078125
109,9000.4306640625,940.92578125,1895.8587646484375
110,7801.33740234375,947.6658325195312,1950.7340087890625
111,8935.86328125,945.0595703125,1871.1224365234375
112,11673.056640625,947.4216918945312,2011.5738525390625
113,9842.7353515625,961.734130859375,2025.775634765625
114,10181.255859375,963.9473266601562,2041.443115234375
115,8183.52490234375,971.9715576171875,2036.2864990234375
116,10166.4521484375,986.1526489257812,2063.673828125
117,9730.59765625,1000.808349609375,2027.2095947265625
118,12432.89453125,1008.064453125,2035.043701171875
119,11089.396484375,1009.1054077148438,2036.3206787109375
120,10890.5576171875,1014.0696411132812,2036.8331298828125
121,10906.345703125,1017.6881713867188,1990.26904296875
122,9968.9462890625,1020.6449584960938,2133.1708984375
123,10165.21484375,1039.480712890625,2085.255615234375
124,9959.1064453125,1040.210693359375,2020.8824462890625
125,10285.65625,1047.763916015625,2089.779541015625
126,12572.4453125,1047.6512451171875,2021.8946533203125
127,9115.6513671875,1052.779541015625,2145.781494140625
128,12432.353515625,1051.65625,2151.995361328125
129,12661.5517578125,1054.4415283203125,2017.681396484375
130,8216.4873046875,1057.2838134765625,2047.5899658203125
131,10583.0703125,1055.491943359375,2159.228271484375
132,10090.46484375,1063.748779296875,2162.76416015625
133,10725.607421875,1064.82958984375,2167.7138671875
134,10321.685546875,1083.400146484375,2178.757080078125
135,9714.7841796875,1091.670166015625,2022.663818359375
136,9905.6845703125,1092.36279296875,2064.173095703125
137,11368.76953125,1099.015869140625,2131.243408203125
138,10463.9716796875,1101.741455078125,2059.2958984375
139,8667.3828125,1105.830810546875,2140.34375
140,8542.509765625,1109.0472412109375,2084.732421875
141,8903.8642578125,1114.58251953125,2091.94384765625
142,10678.7880859375,1117.6776123046875,2196.6494140625
143,9168.08203125,1119.644775390625,2082.074462890625
144,11623.9541015625,1121.3829345703125,2144.58056640625
145,8461.90625,1125.0303955078125,2205.225341796875
146,10408.591796875,1130.5706787109375,2200.656005859375
147,9534.5732421875,1138.8974609375,2210.771484375
148,8712.4140625,1149.5421142578125,2118.44384765625
149,9325.81640625,1151.7005615234375,2111.69140625
150,9374.298828125,1162.603759765625,2142.158203125
151,9507.1376953125,1156.2982177734375,2240.886474609375
152,9329.0341796875,1166.1630859375,2161.533447265625
153,10284.1728515625,1171.283935546875,2192.982666015625
154,8003.556640625,1181.611083984375,2161.951416015625
155,7724.81884765625,1181.64208984375,2247.618408203125
156,9330.8466796875,1180.457763671875,2198.73193359375
157,10540.2080078125,1178.165771484375,2248.785400390625
158,10795.8232421875,1190.259521484375,2254.1005859375
159,10859.2578125,1189.511474609375,2199.306396484375
160,9313.6455078125,1192.27001953125,2260.978759765625
161,9412.552734375,1205.3275146484375,2250.219970703125
162,9357.611328125,1217.578369140625,2250.55224609375
163,8670.591796875,1204.7916259765625,2251.427490234375
164,10423.9765625,1212.87841796875,2253.489013671875
165,8885.74609375,1216.2001953125,2255.744384765625
166,8633.07421875,1214.4095458984375,2204.93896484375
167,8780.900390625,1223.46435546875,2205.33154296875
168,10561.8056640625,1213.4287109375,2256.940185546875
169,7558.47021484375,1218.90625,2187.537353515625
170,9207.046875,1219.8878173828125,2180.79248046875
171,7509.2490234375,1233.04833984375,2193.614990234375
172,8916.0859375,1227.0791015625,2153.95361328125
173,10087.4765625,1231.0787353515625,2217.723876953125
174,8630.6728515625,1229.59375,2218.23583984375
175,9557.9208984375,1234.006103515625,2194.6015625
176,9243.134765625,1241.5472412109375,2209.6376953125
177,9464.37109375,1236.169189453125,2209.55712890625
178,8830.7841796875,1240.8736572265625,2210.296630859375
179,10219.0888671875,1248.671142578125,2213.667724609375
180,9349.37890625,1243.0653076171875,2212.133056640625
181,8046.54150390625,1249.2867431640625,2203.890625
182,8914.1337890625,1253.7952880859375,2268.282958984375
183,8828.6923828125,1269.5240478515625,2254.295166015625
184,7424.89794921875,1267.100341796875,2254.58203125
185,10761.330078125,1267.748046875,2273.245361328125
186,8858.7822265625,1273.8958740234375,2259.15771484375
187,8992.490234375,1268.9569091796875,2208.658935546875
188,7900.8525390625,1278.95458984375,2279.011962890625
189,7300.6455078125,1292.811279296875,2271.041259765625
190,6419.38037109375,1290.2410888671875,2227.174560546875
191,6903.685546875,1290.718017578125,2184.669677734375
192,6890.7548828125,1297.6722412109375,2282.87060546875
193,7756.091796875,1298.5133056640625,2285.3251953125
194,8629.8115234375,1301.472900390625,2233.74853515625
195,8700.6416015625,1301.2645263671875,2286.94482421875
196,7634.19580078125,1298.743408203125,2241.21923828125
197,8544.6259765625,1305.8245849609375,2243.241455078125
198,9528.73046875,1307.83251953125,2212.16162109375
199,9494.740234375,1310.6558837890625,2293.69384765625
200,7804.42919921875,1314.931396484375,2308.774658203125
201,8126.7451171875,1325.30859375,2310.322998046875
202,7288.81982421875,1324.4659423828125,2313.28564453125
203,7863.9794921875,1330.9949951171875,2314.134033203125
204,7100.6875,1327.7781982421875,2227.548583984375
205,7352.6728515625,1333.996337890625,2317.668701171875
206,7294.26904296875,1339.9202880859375,2326.126708984375
207,8147.41650390625,1340.7230224609375,2230.797119140625
208,5647.7138671875,1346.7847900390625,2279.670166015625
209,9110.2861328125,1343.8946533203125,2326.0068359375
210,7755.66650390625,1347.8599853515625,2277.642333984375
211,8114.59619140625,1348.36279296875,2235.13720703125
212,6928.962890625,1350.26171875,2346.85986328125
213,6039.2421875,1361.898681640625,2345.954833984375
214,7757.27099609375,1365.7239990234375,2197.743408203125
215,4176.9423828125,1367.5814208984375,2318.923828125
216,9068.0986328125,1374.3919677734375,2239.403564453125
217,6622.90771484375,1377.7333984375,2253.864013671875
218,5677.9755859375,1380.853515625,2370.531494140625
219,5520.068359375,1381.737060546875,2220.543212890625
220,7980.40673828125,1384.532958984375,2329.625732421875
221,6270.46533203125,1388.553466796875,2252.86474609375
222,6904.033203125,1387.89208984375,2330.83935546875
223,8743.421875,1393.4605712890625,2248.147216796875
224,4108.544921875,1396.457275390625,2373.167724609375
225,4663.203125,1398.9344482421875,2374.705810546875
226,5156.77099609375,1399.091552734375,2375.375732421875
227,5883.4580078125,1395.646240234375,2376.67529296875
228,5033.97412109375,1399.478759765625,2380.156494140625
229,6773.46142578125,1400.44970703125,2380.613037109375
230,5718.96875,1402.0809326171875,2268.18701171875
231,5574.5771484375,1404.625,2276.251220703125
232,4971.9609375,1408.6810302734375,2243.867919921875
233,5710.9052734375,1408.74169921875,2191.3935546875
234,3667.6884765625,1406.629638671875,2273.30712890625
235,6105.2919921875,1407.6116943359375,2388.94580078125
236,4470.5390625,1410.2489013671875,2347.724609375
237,4168.169921875,1413.3011474609375,2286.25244140625
238,6009.119140625,1415.73095703125,2188.797607421875
239,4898.09765625,1411.6827392578125,2394.04638671875
240,4450.1494140625,1423.2247314453125,2190.849609375
241,3753.241943359375,1421.797119140625,2398.73388671875
242,5812.9931640625,1425.1268310546875,2306.547607421875
243,3064.8720703125,1427.8319091796875,2253.43896484375
244,4729.578125,1425.8582763671875,2190.386474609375
245,6075.3662109375,1425.1044921875,2301.196044921875
246,4756.01953125,1432.5244140625,2306.13037109375
247,5276.677734375,1430.1131591796875,2315.6171875
248,7285.55810546875,1433.74560546875,2404.1552734375
249,6584.40283203125,1428.29296875,2311.220703125
250,4410.16748046875,1436.8521728515625,2232.69921875
251,4812.7236328125,1436.7425537109375,2405.99365234375
252,5356.833984375,1439.0667724609375,2293.154296875
253,3984.44482421875,1439.1722412109375,2289.404296875
254,4189.1904296875,1437.8873291015625,2407.155517578125
255,2687.0166015625,1443.169677734375,2233.088623046875
256,5326.06005859375,1440.594970703125,2307.905517578125
257,4885.4033203125,1451.117919921875,2324.371826171875
258,4825.77783203125,1446.8983154296875,2229.453369140625
259,4123.00830078125,1449.9913330078125,2305.7001953125
260,2920.632080078125,1445.57421875,2370.706298828125
261,4963.9580078125,1447.75439453125,2368.07177734375
262,4591.26220703125,1447.0255126953125,2271.71533203125
263,2442.497802734375,1453.8583984375,2410.677734375
264,3765.982666015625,1457.333740234375,2225.168701171875
265,6191.58056640625,1451.9158935546875,2372.58544921875
266,5717.86572265625,1453.373046875,2298.760986328125
267,3106.283935546875,1455.5335693359375,2214.98486328125
268,2511.206787109375,1454.153076171875,2265.466552734375
269,2947.928955078125,1460.0966796875,2316.95458984375
270,3764.08984375,1458.1339111328125,2412.77490234375
271,4983.34228515625,1460.5958251953125,2268.2646484375
272,4088.07861328125,1463.00390625,2266.280029296875
273,4634.51025390625,1461.1949462890625,2375.01318359375
274,3742.037841796875,1464.702880859375,2302.25439453125
275,4128.34814453125,1465.7396240234375,2221.41455078125
276,3748.4794921875,1469.76025390625,2219.22314453125
277,3452.440185546875,1471.8858642578125,2412.549560546875
278,6477.419921875,1471.203857421875,2295.55224609375
279,2670.74853515625,1478.259521484375,2327.513427734375
280,2815.260986328125,1480.095703125,2277.65625
281,4378.94287109375,1479.5687255859375,2418.960693359375
282,4510.2861328125,1487.5260009765625,2335.501220703125
283,4694.34423828125,1492.7398681640625,2419.103515625
284,3598.0791015625,1486.25830078125,2404.29931640625
285,3241.845703125,1486.17041015625,2386.889404296875
286,4468.41259765625,1490.001220703125,2458.887451171875
287,2772.181884765625,1495.8626708984375,2395.238037109375
288,3887.2041015625,1494.711181640625,2319.81591796875
289,7389.2138671875,1498.060791015625,2357.380126953125
290,4734.99169921875,1499.2620849609375,2283.087890625
291,5873.20947265625,1496.16357421875,2307.210693359375
292,5636.17333984375,1498.802734375,2348.754638671875
293,7309.97412109375,1502.651123046875,2350.3701171875
294,5075.2099609375,1502.9766845703125,2371.16552734375
295,3013.516357421875,1507.47119140625,2425.42333984375
296,4318.931640625,1499.64111328125,2324.72509765625
297,5844.70458984375,1503.38232421875,2370.1416015625
298,4120.0888671875,1505.9149169921875,2380.864013671875
299,3557.09814453125,1503.3009033203125,2330.03271484375
300,2500.437255859375,1508.0445556640625,2382.73876953125
301,6896.939453125,1506.3463134765625,2407.52880859375
302,3163.944580078125,1510.1844482421875,2326.746826171875
303,1667.2545166015625,1508.0323486328125,2357.915283203125
304,2869.122314453125,1510.931640625,2309.525634765625
305,2911.24365234375,1512.2421875,2354.339111328125
306,4597.3828125,1512.8017578125,2401.1787109375
307,3016.621337890625,1524.32080078125,2333.343505859375
308,5342.1279296875,1522.201171875,2343.44384765625
309,2203.327880859375,1518.5667724609375,2209.18994140625
310,3417.865966796875,1522.1058349609375,2360.05322265625
311,2473.277099609375,1521.4254150390625,2310.1650390625
312,3118.983154296875,1530.304443359375,2339.949951171875
313,5731.41845703125,1526.7867431640625,2339.183837890625
314,3778.316162109375,1531.77197265625,2344.871826171875
315,4805.2255859375,1531.207275390625,2304.8095703125
316,4088.951904296875,1527.390380859375,2260.499755859375
317,3602.763671875,1526.51806640625,2351.4638671875
318,2827.39599609375,1530.000244140625,2330.240966796875
319,2285.8330078125,1526.6317138671875,2328.68603515625
320,6786.0546875,1526.6802978515625,2287.20361328125
321,4657.2587890625,1528.97705078125,2261.308349609375
322,1590.6937255859375,1534.109375,2279.638427734375
323,2130.30615234375,1531.2742919921875,2309.636474609375
324,2165.54736328125,1541.0328369140625,2318.924072265625
325,2157.23583984375,1538.6871337890625,2310.5546875
326,5438.20361328125,1537.2431640625,2315.487060546875
327,2650.11376953125,1539.397216796875,2308.185302734375
328,5218.43212890625,1541.4998779296875,2291.046875
329,5753.525390625,1539.6951904296875,2322.610107421875
330,3673.115478515625,1541.0999755859375,2308.27685546875
331,1506.9144287109375,1549.4884033203125,2236.098388671875
332,5175.62353515625,1546.85205078125,2258.486328125
333,2067.0400390625,1544.694091796875,2229.893310546875
334,4203.1357421875,1552.1280517578125,2251.627197265625
335,6348.08447265625,1540.0772705078125,2226.590087890625
336,2099.527587890625,1547.424072265625,2253.38720703125
337,5077.6328125,1549.6058349609375,2258.087158203125
338,2633.1435546875,1550.29736328125,2219.01513671875
339,6027.96728515625,1551.1470947265625,2276.864013671875
340,3229.7197265625,1555.1124267578125,2200.6484375
341,3684.917724609375,1546.889404296875,2234.55419921875
342,3868.64697265625,1549.73828125,2197.445556640625
343,3710.135009765625,1554.80859375,2233.732421875
344,3743.60107421875,1552.6729736328125,2112.765380859375
345,1371.01611328125,1553.8004150390625,2101.837646484375
346,3885.030029296875,1557.03125,2273.40625
347,1446.661376953125,1555.349853515625,2263.536865234375
348,1304.6058349609375,1561.909912109375,2092.88427734375
349,2990.68017578125,1559.7431640625,2187.718505859375
350,2897.904052734375,1558.4859619140625,2256.986572265625
351,5301.2275390625,1560.0870361328125,2137.15673828125
352,2581.71826171875,1559.6888427734375,2136.07080078125
353,5612.48193359375,1561.628662109375,2245.292724609375
354,2182.030029296875,1564.4569091796875,2200.00732421875
355,2052.77880859375,1563.9066162109375,2092.606689453125
356,6373.7021484375,1565.6513671875,2183.799072265625
357,2160.095703125,1561.060302734375,2190.36669921875
358,2698.450439453125,1559.1260986328125,2234.573486328125
359,4331.90771484375,1562.7164306640625,2093.462890625
360,3507.866455078125,1564.25341796875,2180.74560546875
361,3639.38818359375,1566.608642578125,2058.676513671875
362,3526.5146484375,1565.072265625,2228.146728515625
363,2001.9244384765625,1566.277587890625,2206.2587890625
364,3958.301513671875,1564.44287109375,2223.081298828125
365,2030.924560546875,1568.6224365234375,2168.026123046875
366,2185.990234375,1565.7763671875,2031.723388671875
367,4213.876953125,1568.751220703125,2149.45849609375
368,2358.370361328125,1572.262939453125,2198.299560546875
